ID_HOGAR,exp_anim,own_appliances,own_tv,propiatot,propriegotot,pct_elevate,pct_private,pct_family,total_parcels,indice,parcels_notitle,parcels_unclear,parcels_unregistered,avgyears,avg_area,N_plot_own,N_no_document,N_title,tot_area,bono,hh_age,hh_head_fem,ethnic,head_casado,tot_members,tot_males,total_agriculture,hh_primary,no_hhmember,dependents,gastos,working_hours,working_days,mem_prodage,treated,areat,areas,proptrot,rentada,partir,ptrhh_ex,tpropia,tprop_ex,propia_ex,ptrhh_s1,rent_s1,partir_s1,ptrhh_s2,rent_s2,partir_s2,ptrhh_s3,propia_r,prop_rex,tpropia_r,tpropia_rex,ptrhh_r,ptrhh_rex,seedq,plantq,estq,otherpmq,seedq_p,plantq_p,estq_p,otherpmq_p,seedq_r,plantq_r,estq_r,otherpmq_r,seedq_c,plantq_c,estq_c,otherpmq_c,seedq1,plantq1,estq1,otherpmq1,seedq_d,plantq_d,estq_d,seedp,plantp,estp,pmtransc,seedtc,esttc,irrigc,ni_irrigc,lprep_cmo,plant_p,plant_cmo,pest_p,pest_cmo,harv_p,harv_cmo,labortc,lprep_h,lprep_m,lprep_n,lprep_c,lprep_p,plant_h,plant_m,plant_n,plant_c,pest_h,pest_m,pest_n,pest_c,harv_h,harv_m,harv_n,harv_c,ntjmale,ntjfem,ntjchild,ntjhh,ntjhired,ntjorn,pmtrans,aso_trans,siembra,seed,plant,est,otherpm,irrig,monoc,perntjfem,perntjchild,perntjmale,perntjhired,perareas,riego_pp,manq_p,mancost_p,fertq_p,fertcost_p,fungcost_p,inscost_p,herbcost_p,fungq_p,insq_p,riego_p,manuse_p,herbuse_p,nplants,areas_p,vharvl_p,tvharv,lprepp_hp,lprepp_mp,lprepp_np,lprepp_cp,lprepp_pp,ntjhh_p,ntjorn_p,per_pern,sh_ntjfem,sh_ntjchild,sh_ntjmale,sh_ntjhired
060553001999005081898,1,1,0,2,0,.5,0,.5,2,.5,1,0,0,3,.37,2,1,0,.739999994635582,1,27,1,0,0,3,1,1,0,3,2,83,56,30,1,1,2.479999989271164,1.300000011920929,0,0,4,2.479999989271164,2,.4799999892711639,.4799999892711639,2,0,0,4,0,4,0,0,0,0,0,0,0,187.800434589386,0,0,0,187.800434589386,0,0,0,0,0,0,0,0,0,0,0,187.800434589386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,20,240,280,0,2,0,4,40,0,6,0,0,0,0,0,600,0,3,0,24,0,11,0,11,628,639,0,0,1,1,0,0,0,0,1,1,0,0,.98280859,.52419358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0399999991059303,0,0,0,0,0,0,0,0,0,17,0,0,0,0
060553001999005091901,6,0,1,3,0,1,0,.33333334,3,.33333334,1,0,0,28,1,3,1,0,3,1,43,0,0,0,10,6,4,1,10,9,430,144,96,3,1,4,2.899999976158142,0,0,2,4,2,2,2,0,0,0,4,0,2,0,0,0,0,0,0,0,226.7959976196289,0,0,0,90.71839904785156,0,0,0,136.0775985717773,0,0,0,0,0,0,0,226.7959976196289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,0,0,0,0,200,0,0,0,0,0,8,3,5,2,3,0,0,400,0,0,0,0,11,3,5,19,402,421,0,0,1,1,0,0,0,0,1,.16249999,.26249999,.57500005,.95489287,.72500002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
060553001999005101894,0,0,0,3,0,1,.33333334,0,3,0,0,0,0,19.5,1.5,3,0,2,4.5,0,24,0,0,1,5,3,2,1,5,4,170,84,52,3,1,17,3.400000035762787,0,0,2,17,8,16,16,0,0,0,2,0,0,8,0,0,0,0,0,0,1024.999968767166,0,0,0,729.5454323291779,0,0,0,22.72727203369141,0,0,0,272.7272644042969,0,0,0,1024.999968767166,0,0,0,0,0,0,50,0,0,30,80,30,0,0,1520,800,800,0,0,500,4300,6620,5,10,0,44,488,8,5,0,8,0,0,0,1000,6,11,0,43,19,26,0,45,1095,1140,1,2,1,1,0,0,0,0,1,.60345238,0,.39654762,.9605124,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,0,0
060553001999005111900,1,0,0,2,2,0,.5,0,2,.5,1,0,0,9,1,2,1,0,2,1,54,1,0,0,2,1,1,0,2,1,101,32,16,1,1,4,.1099999975413084,2,0,2,2,2,2,0,2,0,2,0,0,0,0,0,0,2,2,2,2,317.5143966674805,0,0,0,45.35919952392578,0,0,0,181.4367980957031,0,0,0,90.71839904785156,0,0,0,317.5143966674805,0,0,0,0,0,0,30,0,0,6,36,6,0,0,1350,400,1900,0,0,207,2856,6106,0,8,0,15,225,0,6,0,19,0,1,0,400,0,9,0,36,0,24,0,24,470,494,1,2,1,1,0,0,0,1,1,1,0,0,.95184362,.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
060553001999005120554,1,0,1,2,0,.5,0,.5,2,.5,1,0,0,10,2.1763999,2,1,1,4.352800011634827,1,54,1,0,0,3,0,2,0,3,2,70,47,56,1,1,20.70560002326965,3.260000001639128,0,0,0,20.70560002326965,7,20.70560002326965,20.70560002326965,2,0,0,5,0,0,0,0,0,0,0,0,0,458.1374650001526,0,0,0,362.8736114501953,0,0,0,4.545454502105713,0,0,0,90.71839904785156,0,0,0,458.1374650001526,0,0,0,0,0,0,29,0,0,2,31,2,0,0,1260,400,700,0,0,200,1600,3560,0,3,2,14,360,0,6,2,7,0,1,0,700,0,3,0,16,0,13,4,17,737,754,1,2,1,1,0,0,0,0,1,.85000002,.15000001,0,.97754914,.15744533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,50,0,0,0,0
060553001999005531195,6,0,1,5,1,.80000001,.2,.2,5,.2,1,0,0,6.5,1,5,1,1,5,1,48,0,0,0,8,4,5,1,8,7,207,240,120,2,1,14,7.800000011920929,0,0,10,14,4,4,4,2,0,0,12,0,10,0,0,0,0,0,2,2,817.8514227867127,0,0,0,409.6186194419861,0,0,0,0,0,0,0,408.2328033447266,0,0,0,817.8514227867127,0,0,0,0,0,0,68,0,0,14,82,14,0,0,900,106,106,0,0,411,3943,4949,13,6,0,9,500,18,7,0,2,8,1,0,1400,18,9,2,47,57,23,2,82,1458,1540,1,2,1,1,0,0,0,0,1,.25680274,.011904762,.73129255,.94779015,.55714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2000000029802322,0,0,0,0,0,0,0,0,0,20,0,0,0,0
060553001999005541902,30,1,1,6,2,.33333334,0,.5,6,.83333331,5,0,0,16.166666,.66716665,6,5,1,4.003000000026077,0,45,0,0,0,4,3,2,1,4,3,355,146,78,3,1,6.5,4.5,0,0,0,6.5,9,6.5,6.5,5,0,0,4,0,0,0,5,3.5,5,3.5,5,3.5,1111.348075866699,0,0,0,748.474479675293,0,0,0,0,0,0,0,362.8735961914063,0,0,0,1111.348075866699,0,0,0,0,0,0,56,0,0,4,60,4,0,0,0,7,21,100,10000,56,1036,11057,1,1,0,0,0,9,2,0,3,3,3,0,900,2,2,0,148,15,8,0,23,1051,1074,1,2,1,1,0,0,0,1,1,.11111111,0,.8888889,.97833288,.69230771,0,250,150,0,0,0,0,0,0,0,1,1,0,0,.5,0,0,0,0,0,0,0,0,0,50,0,0,0,0
060554001999002011807,10,1,1,2,0,1,1,0,2,0,0,0,0,9,.0099999998,2,0,2,.0199999995529652,0,65,0,0,0,3,1,2,1,3,3,195,144,48,0,1,.0199999995529652,.0199999995529652,0,0,0,.0199999995529652,2,.0199999995529652,.0199999995529652,0,0,0,0,0,0,2,0,0,0,0,0,0,54.54545593261719,0,0,0,54.54545593261719,0,0,0,0,0,0,0,0,0,0,0,54.54545593261719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,4,4,0,0,2,0,0,200,8,8,0,0,30,28,0,58,200,258,0,0,0,1,0,0,0,0,1,.4813385,0,.5186615,.77818668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0020000000949949,0,0,0,0,0,0,0,0,0,5,0,0,0,0
060554001999002021171,0,1,1,3,0,.60000002,0,.2,5,.2,1,0,0,1,.92126,3,1,0,4.606300023850054,0,33,1,0,0,3,1,2,0,3,2,409,68,50,1,1,26.20000004768372,4.000000067055225,0,9,3,26.20000004768372,0,0,0,1,0,1,9,9,0,2,0,0,0,0,0,0,632.8514263629913,0,0,0,77.17738080024719,0,0,0,544.3104095458984,0,0,0,11.3636360168457,0,0,0,632.8514263629913,0,0,0,0,0,0,35,0,0,2,37,2,0,0,981,642,2566,100,10000,42,364,13911,0,19,0,87,263,0,13,0,61,0,3,0,1200,3,12,0,52,3,47,0,50,1400,1450,1,2,1,1,0,0,0,0,1,.96875,0,.03125,.96739721,.15267175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1000000014901161,0,0,0,0,0,0,0,0,0,1,0,0,0,0
060554001999002031167,11,1,1,2,0,.5,0,1,2,1,2,0,0,6,.75125003,2,2,0,1.502499999944121,1,54,1,0,0,2,0,2,0,2,1,0,50,40,2,1,4.5,.0124999997206032,0,0,0,4.5,3,4.5,4.5,0,0,0,3,0,0,0,0,0,0,0,0,0,9.090909004211426,0,0,0,9.090909004211426,0,0,0,0,0,0,0,0,0,0,0,9.090909004211426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,6,0,0,0,0,0,300,0,6,0,0,0,26,0,26,300,326,0,0,1,1,0,0,0,0,1,1,0,0,.92072642,.0027777776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.478500008583069,0,0,0,0,0,0,0,0,0,97,0,0,0,0
060554001999002041192,12,1,1,0,0,1,1,0,1,0,0,0,0,42,8,0,0,1,8,0,78,0,0,0,3,2,2,0,3,2,0,14,60,1,1,48,6,6,0,0,0,6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.6186141967773,0,0,0,0,0,0,0,0,0,0,0,249.6186141967773,0,0,0,249.6186141967773,0,0,0,0,0,0,400,0,0,24,424,24,0,0,0,0,0,0,0,30,180,180,12,0,0,0,0,12,0,0,0,0,0,0,600,7,100,0,18,31,100,0,131,618,749,1,2,1,1,0,0,0,0,1,.15873016,0,.84126985,.87501806,.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
060554001999002051172,60,1,1,3,0,.66666669,.33333334,.33333334,3,.33333334,1,0,0,33,1.1682667,3,1,2,3.504800000227988,0,66,0,0,1,4,2,4,1,4,3,2000,47,110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
060554001999002061182,0,0,0,3,0,1,.33333334,.66666669,3,.33333334,1,0,0,31,2.5685334,3,1,2,7.705600023269653,1,78,0,0,0,4,3,1,1,4,3,110,64,32,1,1,28.70560002326965,1.589999999850988,0,0,0,28.70560002326965,6,28.70560002326965,28.70560002326965,0,0,0,6,0,0,0,0,0,0,0,0,0,725.7472076416016,0,0,0,0,0,0,0,0,0,0,0,725.7472076416016,0,0,0,725.7472076416016,0,0,0,0,0,0,610,0,0,6,616,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,1,0,6,0,600,0,3,0,0,0,21,0,21,601,622,1,2,1,1,0,0,0,0,1,1,0,0,.96626717,.055389889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
060554001999002081197,3,1,1,1,0,1,0,1,1,0,0,0,0,24,.44999999,1,0,1,.449999988079071,1,79,0,0,0,3,2,3,0,3,3,0,24,12,0,1,1.799999952316284,.1600000001490116,0,0,0,1.799999952316284,4,1.799999952316284,1.799999952316284,0,0,0,4,0,0,0,0,0,0,0,0,0,101.6274902820587,0,0,0,7.272727489471436,0,0,0,0,0,0,0,94.35476279258728,0,0,0,101.6274902820587,0,0,0,0,0,0,33,0,0,2,35,2,0,0,400,0,0,0,0,0,0,400,2,4,0,4,200,4,4,0,0,1,1,1,400,2,2,2,0,9,11,3,23,404,427,1,2,1,1,0,0,0,0,1,.50595236,.11309524,.38095239,.94645739,.088888891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
060554001999002091190,0,1,1,1,1,0,0,1,1,1,1,0,0,15,.25,1,1,0,.25,1,43,1,0,0,11,7,1,0,11,10,1685,32,10,2,1,.5,.4000000059604645,0,0,0,.5,2,.5,.5,2,0,0,0,0,0,0,2,.5,2,.5,2,.5,278.9733943939209,0,0,0,0,0,0,0,6.818181991577148,0,0,0,272.1552124023438,0,0,0,278.9733943939209,0,0,0,0,0,0,18,0,0,6,24,6,0,0,0,0,0,0,0,0,0,0,24,18,0,0,0,4,2,0,0,1,0,0,200,10,12,2,0,39,32,2,73,200,273,1,2,0,1,0,0,0,1,1,.44743592,.016666668,.53589749,.75497788,.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
060554001999002511183,0,1,1,2,0,.5,.5,0,2,.5,1,0,0,20,.029999999,2,1,0,.0599999986588955,1,51,1,0,0,2,1,1,0,2,1,191,40,20,1,1,.0599999986588955,.0299999993294477,0,0,2,.0599999986588955,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,46.26829046010971,0,0,0,0,0,0,0,46.26829046010971,0,0,0,0,0,0,0,46.26829046010971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,2,0,0,0,0,0,200,0,1,0,1,0,3,0,3,201,204,0,0,1,1,0,0,0,0,1,1,0,0,.98534077,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
060554001999002521811,20,1,0,5,4,.80000001,1,0,5,1,5,0,0,10,.63901997,5,1,0,3.195099979639053,1,42,1,0,0,5,3,4,0,5,4,265,192,96,3,1,1.82940000295639,1.079999998211861,0,0,0,1.82940000295639,4,1.82940000295639,1.82940000295639,0,0,0,4,0,0,0,2,.8294000029563904,2,.8294000029563904,2,.8294000029563904,63.63636326789856,0,0,0,0,0,0,0,13.63636326789856,0,0,0,22.72727203369141,0,0,0,36.36363530158997,0,0,0,27.27272796630859,0,0,10,0,0,4,14,4,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,12,4,0,0,3,1,0,400,6,2,0,0,33,11,0,44,400,444,1,2,1,1,0,0,0,1,1,.25,0,.75,.90169448,.59035748,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.615099996328354,0,0,0,0,0,0,0,0,0,83,0,0,0,0
060554001999002541905,2,1,1,4,1,.75,0,.75,4,.5,1,1,0,30,1.8013999,4,1,2,7.205600023269653,1,45,1,0,0,5,0,3,0,5,4,520,122,64,2,1,31.82240009307861,.8179999878630042,0,0,4,31.82240009307861,8,29,29,4,0,4,8,0,0,0,0,0,0,0,0,0,322.5365743637085,0,0,0,149.9046511650085,0,0,0,59.09090757369995,0,0,0,113.541015625,0,0,0,322.5365743637085,0,0,0,0,0,0,36,0,0,20,56,20,0,0,71,300,300,0,0,200,600,971,0,0,0,9,71,0,18,0,3,0,20,0,1200,0,11,4,6,0,49,4,53,1218,1271,1,2,1,1,0,0,0,0,1,.92916667,.070833333,0,.96008509,.025705162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
060554001999002550515,0,0,1,2,0,1,1,0,2,0,0,0,0,55,1.5,2,0,2,3,1,90,0,0,0,5,3,5,0,5,4,236,107,96,2,1,4.5,1.400000050663948,0,0,0,4.5,3,4.5,4.5,0,0,0,3,0,0,0,0,0,0,0,0,0,603.305965423584,0,0,0,13.6363639831543,0,0,0,0,0,0,0,589.6696014404297,0,0,0,603.305965423584,0,0,0,0,0,0,104,0,0,16,120,16,0,0,32,108,424,0,0,200,1200,1656,3,0,0,4,8,4,0,2,7,2,0,0,300,10,0,0,12,19,0,2,21,323,344,1,2,1,1,0,0,0,0,1,0,.10714287,.89285713,.94372761,.31111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
080850001999008020689,0,1,1,1,0,0,1,0,1,0,0,0,0,1,11,1,0,1,11,0,50,1,0,0,3,2,1,0,3,2,900,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.5151519775391,1400,0,0,0,0,0,0,0,0,0,11,0,10800,0,0,0,0,0,0,0,0,0,0,0,0
080850001999008030675,20,1,1,1,0,0,0,1,1,1,0,1,0,17,1.4,1,0,1,1.399999976158142,0,40,0,0,1,2,1,1,1,2,1,0,35,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1.400000005960465,0,200,96,0,0,0,0,96,96,50,0,0,1,0
080850001999008050594,30,1,1,1,0,0,1,0,1,1,1,0,0,15,2.5,1,0,0,2.5,0,62,0,0,1,3,2,3,1,3,2,0,54,44,2,1,2.5,.5,0,0,0,2.5,1,2.5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,6.818181991577148,0,0,0,0,0,0,0,0,0,0,0,6.818181991577148,0,0,0,6.818181991577148,0,0,0,0,0,0,23,0,0,2,25,2,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,6,6,0,0,2,1,0,100,0,0,0,0,18,12,0,30,100,130,1,2,1,1,0,0,0,0,1,.40000001,0,.60000002,.76923078,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,900,40,20,0,0,0,60,60,40,.33333334,0,.66666669,0
080850001999008070849,0,0,0,1,0,0,1,0,1,1,0,1,0,3,1,1,0,1,1,0,52,0,0,0,1,1,1,0,1,0,0,30,25,1,1,1,.0099999997764826,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,100,3,0,0,0,5,0,0,5,100,105,0,0,0,0,0,1,0,0,0,0,0,1,.95238096,.0099999998,0,0,0,0,0,0,0,0,0,0,0,0,0,200,.9900000095367432,0,90,20,0,0,3,12,20,23,49.5,0,0,1,.11538462
080850001999008090300,4,1,1,1,0,1,0,1,1,1,0,1,0,3,1,1,0,1,1,1,54,0,0,1,7,3,4,1,7,6,770,158,64,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,60,20,0,0,0,80,80,50,.25,0,.75,0
080850001999008110586,15,1,1,1,0,1,.5,0,2,.5,1,0,0,24,1,1,1,0,2,0,75,0,0,1,2,2,1,1,2,1,0,24,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.30303001403809,180,24,40,32,3,2.400000005960465,0,0,1,0,2,60,4320,140,0,0,42,24,140,182,0,0,0,1,.22177419
080850001999008120596,0,0,0,2,0,1,1,0,2,1,2,0,0,4,1.5,2,0,0,3,0,50,0,0,1,2,1,2,1,2,1,0,55,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,165,0,0,13,0,10,1,0,0,1,1,0,3,0,1180,140,70,0,0,0,210,210,50,.33333334,0,.66666669,0
080850001999008511809,0,1,1,2,0,.5,1,0,2,0,0,0,0,30,5,2,0,2,10,1,72,1,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,6,58,238,0,0,0,0,0,0,0,40,0,0,0,0
080850001999008520673,45,1,1,1,0,1,0,1,1,1,0,1,0,37,1.25,1,0,1,1.25,1,39,0,0,1,4,3,1,1,4,3,170,40,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,18,1,1,0,0,1,200,1.250000029802322,0,360,10,0,0,56,15,10,66,33.333332,0,0,1,.5
080850001999008550854,0,1,1,2,0,0,0,1,2,1,0,2,0,22.5,12,2,0,2,24,0,53,0,0,0,2,2,2,1,2,1,0,96,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,1200,0,0,0,0,0,0,0,0,1,0,300,24,0,10400,203,0,0,72,12,203,275,50,0,0,1,.28915665
080850001999008561816,18,1,1,1,0,1,1,0,1,0,0,0,0,14,3,1,0,1,3,1,45,0,1,1,6,4,2,1,6,5,223,34,20,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1,0,3,27,72,42,1,0,0,0,43,43,50,.023255814,0,.97674417,0
080850001999009020599,0,1,1,1,0,1,0,1,1,1,1,0,0,40,.25,1,1,0,.25,1,62,0,0,0,3,2,2,0,3,2,0,70,40,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.25,0,200,60,10,0,0,0,70,70,0,.14285715,0,.85714287,0
080850001999009030671,5,0,1,1,0,1,0,1,1,1,1,0,0,4,.5,1,1,0,.5,1,70,0,0,1,1,1,1,1,1,1,0,24,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,252,50,0,0,0,0,50,50,0,0,0,1,0
080850001999009040676,0,1,1,1,0,1,1,0,1,0,0,0,0,32,86,1,0,1,86,0,60,0,0,0,11,7,2,0,11,10,10190,205,120,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6350,840,530.3030395507813,5460,560,0,27,80,0,0,1,1,0,86,0,69600,202,0,0,0,0,202,202,50,0,0,1,0
080850001999009111854,0,1,1,2,0,.5,1,0,2,0,0,0,0,9,4.0300002,2,0,2,8.059999998658896,0,47,0,0,0,3,1,0,0,3,2,1320,101,52,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,300,1300,0,0,0,101,101,0,101,50,0,0,0,1
